# platform=macos kernel=darwin host=jimin318lee.local sample_rate=48000
frame,samples,block_drops,buffer_pct,total_ms,wait_ms,exec_ms,copy_ms,sound_ms,tg_ms,ui_ms,plot_ms,bg_fps,bg_sps,bg_spf,fg_fps,fg_sps,fg_spf,replot_count,fg_wait_ms
7913,480,0,0.0,0.133,0.027,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,3.803
7914,480,0,0.0,0.113,0.011,0.102,0.002,0.000,0.100,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.648
7915,480,0,0.0,0.084,0.010,0.074,0.002,0.000,0.072,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.720
7916,480,0,0.0,0.053,0.018,0.035,0.003,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.669
7917,480,0,0.0,0.044,0.013,0.031,0.002,0.000,0.028,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.976
7918,480,0,0.0,0.085,0.019,0.066,0.002,0.000,0.064,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,23.136
7919,480,0,0.0,0.120,0.012,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.343
7920,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.368
7921,480,0,0.0,0.124,0.015,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,29.547
7922,480,0,0.0,0.127,0.015,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.600
7923,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.636
7924,480,0,0.0,0.134,0.026,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,24.671
7925,480,0,0.0,0.121,0.014,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,15.922
7926,480,0,0.0,0.125,0.010,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.955
7927,480,0,0.0,0.132,0.015,0.117,0.002,0.000,0.115,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.989
7928,480,0,0.0,0.042,0.009,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.117
7929,480,0,0.0,0.052,0.019,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.359
7930,480,0,0.0,0.045,0.015,0.030,0.002,0.000,0.028,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.638
7931,480,0,0.0,0.119,0.014,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,4.671
7932,480,0,0.0,0.123,0.014,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,25.730
7933,480,0,0.0,0.121,0.010,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.773
7934,480,0,0.0,0.124,0.010,0.114,0.002,0.000,0.112,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.028
7935,480,0,0.0,0.130,0.016,0.114,0.002,0.000,0.112,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.847
7936,480,0,0.0,0.121,0.011,0.110,0.002,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.909
7937,480,0,0.0,0.126,0.007,0.119,0.002,0.000,0.117,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.968
7938,480,0,0.0,0.136,0.017,0.119,0.002,0.000,0.116,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.208
7939,480,0,0.0,0.119,0.011,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.284
7940,480,0,0.0,0.098,0.020,0.078,0.001,0.000,0.077,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,21.516
7941,480,0,0.0,0.040,0.008,0.032,0.002,0.000,0.030,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,12.599
7942,480,0,0.0,0.055,0.016,0.039,0.002,0.000,0.037,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.873
7943,480,0,0.0,0.092,0.018,0.074,0.002,0.000,0.071,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,18.247
7944,480,0,0.0,0.116,0.010,0.106,0.001,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.294
7945,480,0,0.0,0.128,0.023,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,32.655
7946,480,0,0.0,0.132,0.015,0.117,0.002,0.000,0.114,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.720
7947,480,0,0.0,0.129,0.013,0.116,0.002,0.000,0.114,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.814
7948,480,0,0.0,0.123,0.011,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.875
7949,480,0,0.0,0.129,0.017,0.112,0.003,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.737
7950,480,0,0.0,0.119,0.011,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.803
7951,480,0,0.0,0.131,0.016,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,2.858
7952,480,0,0.0,0.125,0.013,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.905
7953,480,0,0.0,0.051,0.013,0.038,0.002,0.000,0.036,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.003
7954,480,0,0.0,0.049,0.015,0.034,0.002,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.281
7955,480,0,0.0,0.040,0.010,0.030,0.002,0.000,0.028,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.349
7956,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,5.383
7957,480,0,0.0,0.127,0.015,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,28.152
7958,480,0,0.0,0.116,0.011,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.237
7959,480,0,0.0,0.127,0.019,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.311
7960,480,0,0.0,0.123,0.016,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,25.440
7961,480,0,0.0,0.126,0.013,0.113,0.001,0.000,0.112,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.715
7962,480,0,0.0,0.127,0.008,0.119,0.002,0.000,0.117,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.815
7963,480,0,0.0,0.132,0.017,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.767
7964,480,0,0.0,0.122,0.011,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.853
7965,480,0,0.0,0.085,0.014,0.071,0.002,0.000,0.069,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,2.963
7966,480,0,0.0,0.050,0.015,0.035,0.002,0.000,0.033,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.760
7967,480,0,0.0,0.044,0.010,0.034,0.002,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.109
7968,480,0,0.0,0.093,0.022,0.071,0.002,0.000,0.069,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,20.384
7969,480,0,0.0,0.127,0.012,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.445
7970,480,0,0.0,0.134,0.024,0.110,0.002,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,32.599
7971,480,0,0.0,0.122,0.015,0.107,0.001,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.923
7972,480,0,0.0,0.124,0.015,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,15.036
7973,480,0,0.0,0.118,0.012,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.122
7974,480,0,0.0,0.128,0.015,0.113,0.002,0.000,0.111,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.403
7975,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.515
7976,480,0,0.0,0.128,0.019,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,24.723
7977,480,0,0.0,0.118,0.010,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.029
7978,480,0,0.0,0.043,0.010,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.161
7979,480,0,0.0,0.049,0.015,0.034,0.002,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.885
7980,480,0,0.0,0.038,0.007,0.031,0.002,0.000,0.029,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.992
7981,480,0,0.0,0.121,0.017,0.104,0.002,0.000,0.102,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,24.761
7982,480,0,0.0,0.123,0.014,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.109
7983,480,0,0.0,0.123,0.010,0.113,0.002,0.000,0.111,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.225
7984,480,0,0.0,0.125,0.017,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,31.320
7985,480,0,0.0,0.121,0.013,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.413
7986,480,0,0.0,0.113,0.008,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.538
7987,480,0,0.0,0.124,0.018,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.627
7988,480,0,0.0,0.141,0.017,0.124,0.002,0.000,0.122,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.547
7989,480,0,0.0,0.105,0.006,0.099,0.002,0.000,0.097,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.710
7990,480,0,0.0,0.092,0.018,0.074,0.002,0.000,0.071,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.674
7991,480,0,0.0,0.044,0.010,0.034,0.002,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.020
7992,480,0,0.0,0.043,0.010,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.387
7993,480,0,0.0,0.081,0.016,0.065,0.002,0.000,0.063,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,18.522
7994,480,0,0.0,0.113,0.009,0.104,0.002,0.000,0.102,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.597
7995,480,0,0.0,0.119,0.016,0.103,0.002,0.000,0.101,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,31.174
7996,480,0,0.0,0.197,0.033,0.164,0.007,0.000,0.157,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.222
7997,480,0,0.0,0.137,0.018,0.119,0.002,0.000,0.117,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.399
7998,480,0,0.0,0.127,0.012,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.553
7999,480,0,0.0,0.126,0.015,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.388
8000,480,0,0.0,0.111,0.009,0.102,0.002,0.000,0.100,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.529
8001,480,0,0.0,0.123,0.019,0.104,0.003,0.000,0.101,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.769
8002,480,0,0.0,0.121,0.014,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.888
8003,480,0,0.0,0.046,0.013,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.041
8004,480,0,0.0,0.053,0.018,0.035,0.002,0.000,0.033,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.752
8005,480,0,0.0,0.046,0.011,0.035,0.002,0.000,0.033,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.860
8006,480,0,0.0,0.126,0.020,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,21.230
8007,480,0,0.0,0.118,0.011,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,12.334
8008,480,0,0.0,0.123,0.012,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.271
8009,480,0,0.0,0.122,0.016,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,28.257
8010,480,0,0.0,0.127,0.015,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.373
8011,480,0,0.0,0.109,0.007,0.102,0.002,0.000,0.100,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.530
8012,480,0,0.0,0.138,0.027,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.378
8013,480,0,0.0,0.105,0.008,0.097,0.002,0.000,0.095,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.737
8014,480,0,0.0,0.114,0.010,0.104,0.001,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.852
8015,480,0,0.0,0.086,0.017,0.069,0.002,0.000,0.067,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.237
8016,480,0,0.0,0.043,0.010,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.407
8017,480,0,0.0,0.052,0.014,0.038,0.002,0.000,0.036,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.859
8018,480,0,0.0,0.078,0.012,0.066,0.001,0.000,0.064,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,13.582
8019,480,0,0.0,0.130,0.022,0.108,0.003,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.226
8020,480,0,0.0,0.114,0.009,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.488
8021,480,0,0.0,0.117,0.009,0.108,0.006,0.000,0.102,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.206
8022,480,0,0.0,0.127,0.016,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,4.909
8023,480,0,0.0,0.125,0.014,0.111,0.002,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.348
8024,480,0,0.0,0.110,0.009,0.101,0.002,0.000,0.099,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.090
8025,480,0,0.0,0.135,0.014,0.121,0.002,0.000,0.119,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.972
8026,480,0,0.0,0.112,0.009,0.103,0.002,0.000,0.101,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.746
8027,480,0,0.0,0.125,0.017,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,2.484
8028,480,0,0.0,0.043,0.010,0.033,0.001,0.000,0.032,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.532
8029,480,0,0.0,0.039,0.007,0.032,0.002,0.000,0.030,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.467
8030,480,0,0.0,0.044,0.015,0.029,0.002,0.000,0.027,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.001
8031,480,0,0.0,0.120,0.010,0.110,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,10.737
8032,480,0,0.0,0.123,0.016,0.107,0.001,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,35.080
8033,480,0,0.0,0.126,0.011,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,26.110
8034,480,0,0.0,0.130,0.011,0.119,0.002,0.000,0.117,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.860
8035,480,0,0.0,0.127,0.016,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.611
8036,480,0,0.0,0.118,0.010,0.108,0.001,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.909
8037,480,0,0.0,0.117,0.010,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.716
8038,480,0,0.0,0.118,0.009,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.506
8039,480,0,0.0,0.124,0.012,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.495
8040,480,0,0.0,0.081,0.010,0.071,0.001,0.000,0.070,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.322
8041,480,0,0.0,0.042,0.013,0.029,0.002,0.000,0.027,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,25.253
8042,480,0,0.0,0.044,0.013,0.031,0.002,0.000,0.029,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,17.501
8043,480,0,0.0,0.082,0.009,0.073,0.002,0.000,0.071,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,8.325
8044,480,0,0.0,0.127,0.012,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,30.136
8045,480,0,0.0,0.124,0.012,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,20.914
8046,480,0,0.0,0.117,0.011,0.106,0.001,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,11.844
8047,480,0,0.0,0.124,0.016,0.108,0.001,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,25.960
8048,480,0,0.0,0.135,0.015,0.120,0.002,0.000,0.118,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.888
8049,480,0,0.0,0.127,0.010,0.117,0.002,0.000,0.114,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,7.662
8050,480,0,0.0,0.128,0.013,0.115,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,21.400
8051,480,0,0.0,0.111,0.006,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,12.157
8052,480,0,0.0,0.126,0.008,0.118,0.002,0.000,0.116,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,2.947
8053,480,0,0.0,0.043,0.013,0.030,0.002,0.000,0.028,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.037
8054,480,0,0.0,0.042,0.010,0.032,0.002,0.000,0.030,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.025
8055,480,0,0.0,0.050,0.013,0.037,0.002,0.000,0.035,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,21.036
8056,480,0,0.0,0.132,0.015,0.117,0.002,0.000,0.113,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,11.769
8057,480,0,0.0,0.120,0.014,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,2.532
8058,480,0,0.0,0.117,0.011,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,24.518
8059,480,0,0.0,0.112,0.006,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,15.282
8060,480,0,0.0,0.126,0.015,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.034
8061,480,0,0.0,0.134,0.015,0.119,0.002,0.000,0.116,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.285
8062,480,0,0.0,0.133,0.008,0.125,0.002,0.000,0.123,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.091
8063,480,0,0.0,0.136,0.020,0.116,0.001,0.000,0.115,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,3.878
8064,480,0,0.0,0.128,0.013,0.115,0.001,0.000,0.114,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.523
8065,480,0,0.0,0.097,0.015,0.082,0.002,0.000,0.080,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.283
8066,480,0,0.0,0.043,0.012,0.031,0.002,0.000,0.029,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.299
8067,480,0,0.0,0.045,0.012,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.303
8068,480,0,0.0,0.083,0.011,0.072,0.002,0.000,0.070,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,5.070
8069,480,0,0.0,0.122,0.010,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,26.728
8070,480,0,0.0,0.126,0.010,0.116,0.002,0.000,0.114,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,17.509
8071,480,0,0.0,0.135,0.015,0.120,0.002,0.000,0.118,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.269
8072,480,0,0.0,0.121,0.016,0.105,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,23.822
8073,480,0,0.0,0.127,0.007,0.120,0.002,0.000,0.118,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,14.578
8074,480,0,0.0,0.126,0.014,0.112,0.002,0.000,0.110,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,5.327
8075,480,0,0.0,0.120,0.010,0.110,0.001,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.159
8076,480,0,0.0,0.116,0.008,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,9.934
8077,480,0,0.0,0.121,0.015,0.106,0.002,0.000,0.103,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.900
8078,480,0,0.0,0.038,0.008,0.030,0.002,0.000,0.028,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,13.704
8079,480,0,0.0,0.045,0.012,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,6.670
8080,480,0,0.0,0.043,0.011,0.032,0.002,0.000,0.029,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,18.809
8081,480,0,0.0,0.102,0.006,0.096,0.002,0.000,0.094,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,9.546
8082,480,0,0.0,0.122,0.012,0.110,0.002,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,29.060
8083,480,0,0.0,0.116,0.010,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,19.854
8084,480,0,0.0,0.119,0.013,0.106,0.002,0.000,0.104,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,10.636
8085,480,0,0.0,0.123,0.016,0.107,0.002,0.000,0.105,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,26.267
8086,480,0,0.0,0.123,0.012,0.111,0.002,0.000,0.109,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,17.246
8087,480,0,0.0,0.115,0.007,0.108,0.002,0.000,0.106,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.024
8088,480,0,0.0,0.128,0.014,0.114,0.002,0.000,0.111,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,22.084
8089,480,0,0.0,0.112,0.008,0.104,0.002,0.000,0.102,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,12.871
8090,480,0,0.0,0.080,0.008,0.072,0.002,0.000,0.070,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,3.653
8091,480,0,0.0,0.048,0.016,0.032,0.002,0.000,0.030,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,16.570
8092,480,0,0.0,0.041,0.008,0.033,0.002,0.000,0.031,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,8.600
8093,480,0,0.0,0.084,0.013,0.071,0.002,0.000,0.069,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,2,21.948
8094,480,0,0.0,0.119,0.010,0.109,0.002,0.000,0.107,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,12.698
8095,480,0,0.0,0.119,0.009,0.110,0.002,0.000,0.108,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,3.476
8096,480,0,0.0,0.120,0.017,0.103,0.002,0.000,0.101,0.000,0.000,99.9,47952.0,480.0,99.9,47952.0,480.0,1,26.634
